file date,timestamp
1955-10-30 00:00:00,2025-05-31 22:03:21
1982-11-19 00:00:00,2025-05-31 22:03:37
1948-09-15 00:00:00,2025-05-31 22:05:08
1980-08-08 00:00:00,2025-05-31 22:05:40
1977-01-23 00:00:00,2025-05-31 22:05:48
1989-11-04 00:00:00,2025-05-31 22:05:52
1955-10-31 00:00:00,2025-05-31 22:07:48
1982-11-20 00:00:00,2025-05-31 22:08:24
1948-09-16 00:00:00,2025-05-31 22:08:56
1980-08-09 00:00:00,2025-05-31 22:11:10
1980-08-10 00:00:00,2025-05-31 22:14:03
1948-09-17 00:00:00,2025-05-31 22:16:39
1982-11-21 00:00:00,2025-05-31 22:16:51
1993-05-24 00:00:00,2025-05-31 22:17:25
1996-12-14 00:00:00,2025-05-31 22:17:31
2000-07-06 00:00:00,2025-05-31 22:17:56
1980-08-11 00:00:00,2025-05-31 22:17:57
1948-09-18 00:00:00,2025-05-31 22:18:54
1982-11-22 00:00:00,2025-05-31 22:19:31
1993-05-25 00:00:00,2025-05-31 22:19:53
1996-12-15 00:00:00,2025-05-31 22:20:32
1948-09-19 00:00:00,2025-05-31 22:23:18
1980-08-12 00:00:00,2025-05-31 22:23:59
2000-07-07 00:00:00,2025-05-31 22:24:23
1993-05-26 00:00:00,2025-05-31 22:25:12
1982-11-23 00:00:00,2025-05-31 22:25:18
1996-12-16 00:00:00,2025-05-31 22:25:26
1948-09-20 00:00:00,2025-05-31 22:26:15
1980-08-13 00:00:00,2025-05-31 22:27:13
2000-07-08 00:00:00,2025-05-31 22:27:55
1982-11-24 00:00:00,2025-05-31 22:29:13
1993-05-27 00:00:00,2025-05-31 22:29:32
1996-12-17 00:00:00,2025-05-31 22:31:09
1980-08-14 00:00:00,2025-05-31 22:31:18
2000-07-09 00:00:00,2025-05-31 22:33:35
1948-09-21 00:00:00,2025-05-31 22:34:02
1993-05-28 00:00:00,2025-05-31 22:34:49
1982-11-25 00:00:00,2025-05-31 22:35:06
1996-12-18 00:00:00,2025-05-31 22:48:10
1980-08-15 00:00:00,2025-05-31 22:48:10
1993-05-29 00:00:00,2025-05-31 22:49:56
2004-01-27 00:00:00,2025-05-31 22:51:58
2007-08-19 00:00:00,2025-05-31 22:53:35
1982-11-26 00:00:00,2025-05-31 22:53:42
1996-12-19 00:00:00,2025-05-31 22:54:42
1980-08-16 00:00:00,2025-05-31 22:55:13
1993-05-30 00:00:00,2025-05-31 22:55:14
2004-01-28 00:00:00,2025-05-31 22:55:22
1982-11-27 00:00:00,2025-05-31 22:56:01
2007-08-20 00:00:00,2025-05-31 22:56:52
1996-12-20 00:00:00,2025-05-31 22:57:11
1980-08-17 00:00:00,2025-05-31 22:57:25
2004-01-29 00:00:00,2025-05-31 22:58:30
1982-11-28 00:00:00,2025-05-31 22:59:09
1996-12-21 00:00:00,2025-05-31 23:00:06
1993-05-31 00:00:00,2025-05-31 23:00:12
2007-08-21 00:00:00,2025-05-31 23:00:38
1980-08-18 00:00:00,2025-05-31 23:00:43
2004-01-30 00:00:00,2025-05-31 23:03:04
1982-11-29 00:00:00,2025-05-31 23:03:21
1996-12-22 00:00:00,2025-05-31 23:04:07
1993-06-01 00:00:00,2025-05-31 23:04:52
2007-08-22 00:00:00,2025-05-31 23:05:19
2004-01-31 00:00:00,2025-05-31 23:06:05
1982-11-30 00:00:00,2025-05-31 23:06:14
1993-06-02 00:00:00,2025-05-31 23:06:44
1996-12-23 00:00:00,2025-05-31 23:07:39
1980-08-19 00:00:00,2025-05-31 23:07:51
2004-02-01 00:00:00,2025-05-31 23:08:42
2007-08-23 00:00:00,2025-05-31 23:08:52
1982-12-01 00:00:00,2025-05-31 23:09:16
1993-06-03 00:00:00,2025-05-31 23:09:28
1996-12-24 00:00:00,2025-05-31 23:09:46
1980-08-20 00:00:00,2025-05-31 23:11:08
2007-08-24 00:00:00,2025-05-31 23:12:08
2004-02-02 00:00:00,2025-05-31 23:12:27
1982-12-02 00:00:00,2025-05-31 23:12:41
1980-08-21 00:00:00,2025-05-31 23:14:21
1996-12-25 00:00:00,2025-05-31 23:14:44
1993-06-04 00:00:00,2025-05-31 23:15:43
2004-02-03 00:00:00,2025-05-31 23:16:02
2007-08-25 00:00:00,2025-05-31 23:16:10
1982-12-03 00:00:00,2025-05-31 23:16:36
1980-08-22 00:00:00,2025-05-31 23:16:44
1996-12-26 00:00:00,2025-05-31 23:52:09
2004-02-04 00:00:00,2025-05-31 23:54:12
1996-12-27 00:00:00,2025-05-31 23:55:40
1980-08-23 00:00:00,2025-05-31 23:55:56
1982-12-04 00:00:00,2025-05-31 23:56:13
2011-03-11 00:00:00,2025-05-31 23:56:19
2007-08-26 00:00:00,2025-05-31 23:56:21
2004-02-05 00:00:00,2025-05-31 23:57:38
1996-12-28 00:00:00,2025-05-31 23:58:03
1980-08-24 00:00:00,2025-05-31 23:58:25
1982-12-05 00:00:00,2025-05-31 23:58:46
2007-08-27 00:00:00,2025-05-31 23:59:19
1996-12-29 00:00:00,2025-06-01 00:01:55
2004-02-06 00:00:00,2025-06-01 00:01:59
2011-03-12 00:00:00,2025-06-01 00:02:33
1980-08-25 00:00:00,2025-06-01 00:02:41
1982-12-06 00:00:00,2025-06-01 00:02:45
2007-08-28 00:00:00,2025-06-01 00:03:19
1996-12-30 00:00:00,2025-06-01 00:04:40
2004-02-07 00:00:00,2025-06-01 00:05:37
2011-03-13 00:00:00,2025-06-01 00:05:43
1980-08-26 00:00:00,2025-06-01 00:07:03
2007-08-29 00:00:00,2025-06-01 00:08:02
1996-12-31 00:00:00,2025-06-01 00:08:35
2004-02-08 00:00:00,2025-06-01 00:08:47
1980-08-27 00:00:00,2025-06-01 00:09:44
2011-03-14 00:00:00,2025-06-01 00:10:18
1982-12-07 00:00:00,2025-06-01 00:10:20
2007-08-30 00:00:00,2025-06-01 00:10:27
1997-01-01 00:00:00,2025-06-01 00:11:26
2004-02-09 00:00:00,2025-06-01 00:12:00
1980-08-28 00:00:00,2025-06-01 00:12:11
2011-03-15 00:00:00,2025-06-01 00:12:32
1982-12-08 00:00:00,2025-06-01 00:12:48
1997-01-02 00:00:00,2025-06-01 00:14:09
2007-08-31 00:00:00,2025-06-01 00:14:19
2004-02-10 00:00:00,2025-06-01 00:14:39
1980-08-29 00:00:00,2025-06-01 00:15:13
2011-03-16 00:00:00,2025-06-01 00:15:36
1997-01-03 00:00:00,2025-06-01 00:16:47
1982-12-09 00:00:00,2025-06-01 00:17:07
2007-09-01 00:00:00,2025-06-01 00:17:28
2004-02-11 00:00:00,2025-06-01 00:18:02
1980-08-30 00:00:00,2025-06-01 00:18:44
2011-03-17 00:00:00,2025-06-01 00:19:08
1997-01-04 00:00:00,2025-06-01 00:19:17
1982-12-10 00:00:00,2025-06-01 00:20:06
2007-09-02 00:00:00,2025-06-01 00:20:44
2004-02-12 00:00:00,2025-06-01 00:21:06
1980-08-31 00:00:00,2025-06-01 00:21:37
1997-01-05 00:00:00,2025-06-01 00:23:47
2011-03-18 00:00:00,2025-06-01 00:23:48
1982-12-11 00:00:00,2025-06-01 00:24:19
2007-09-03 00:00:00,2025-06-01 00:24:44
2004-02-13 00:00:00,2025-06-01 00:25:13
2011-03-19 00:00:00,2025-06-01 00:26:02
1980-09-01 00:00:00,2025-06-01 00:27:14
1997-01-06 00:00:00,2025-06-01 00:27:52
1982-12-12 00:00:00,2025-06-01 00:28:22
2007-09-04 00:00:00,2025-06-01 00:29:44
2011-03-20 00:00:00,2025-06-01 00:30:10
2004-02-14 00:00:00,2025-06-01 00:30:30
1980-09-02 00:00:00,2025-06-01 00:30:45
1997-01-07 00:00:00,2025-06-01 00:31:07
1982-12-13 00:00:00,2025-06-01 00:31:17
2007-09-05 00:00:00,2025-06-01 00:31:57
2011-03-21 00:00:00,2025-06-01 00:32:08
2004-02-15 00:00:00,2025-06-01 00:32:30
1980-09-03 00:00:00,2025-06-01 00:33:05
1997-01-08 00:00:00,2025-06-01 00:33:36
2007-09-06 00:00:00,2025-06-01 00:34:21
1982-12-14 00:00:00,2025-06-01 00:34:51
2011-03-22 00:00:00,2025-06-01 00:35:13
1980-09-04 00:00:00,2025-06-01 00:36:00
1997-01-09 00:00:00,2025-06-01 00:36:40
2004-02-16 00:00:00,2025-06-01 00:37:12
2007-09-07 00:00:00,2025-06-01 00:37:21
1982-12-15 00:00:00,2025-06-01 00:38:25
2011-03-23 00:00:00,2025-06-01 00:38:31
1980-09-05 00:00:00,2025-06-01 00:39:07
2004-02-17 00:00:00,2025-06-01 00:39:34
2007-09-08 00:00:00,2025-06-01 00:40:33
1997-01-10 00:00:00,2025-06-01 00:40:57
1982-12-16 00:00:00,2025-06-01 00:41:20
2011-03-24 00:00:00,2025-06-01 00:42:26
1980-09-06 00:00:00,2025-06-01 00:43:01
2007-09-09 00:00:00,2025-06-01 00:44:54
1997-01-11 00:00:00,2025-06-01 00:45:43
2004-02-18 00:00:00,2025-06-01 00:45:57
1982-12-17 00:00:00,2025-06-01 00:46:19
2011-03-25 00:00:00,2025-06-01 00:46:35
2007-09-10 00:00:00,2025-06-01 00:46:56
1980-09-07 00:00:00,2025-06-01 00:47:49
1997-01-12 00:00:00,2025-06-01 00:47:55
2004-02-19 00:00:00,2025-06-01 00:48:23
1982-12-18 00:00:00,2025-06-01 00:49:24
2011-03-26 00:00:00,2025-06-01 00:50:05
2007-09-11 00:00:00,2025-06-01 00:50:25
1980-09-08 00:00:00,2025-06-01 00:50:45
1997-01-13 00:00:00,2025-06-01 00:52:33
2004-02-20 00:00:00,2025-06-01 00:53:02
1982-12-19 00:00:00,2025-06-01 00:53:14
2007-09-12 00:00:00,2025-06-01 00:54:06
2011-03-27 00:00:00,2025-06-01 00:54:21
1980-09-09 00:00:00,2025-06-01 00:54:45
1997-01-14 00:00:00,2025-06-01 00:54:56
2004-02-21 00:00:00,2025-06-01 00:55:52
1982-12-20 00:00:00,2025-06-01 00:56:04
2007-09-13 00:00:00,2025-06-01 00:56:25
2011-03-28 00:00:00,2025-06-01 00:57:29
1980-09-10 00:00:00,2025-06-01 00:57:49
1997-01-15 00:00:00,2025-06-01 00:59:10
2004-02-22 00:00:00,2025-06-01 00:59:32
1982-12-21 00:00:00,2025-06-01 01:00:10
2007-09-14 00:00:00,2025-06-01 01:00:33
2011-03-29 00:00:00,2025-06-01 01:01:23
1980-09-11 00:00:00,2025-06-01 01:02:07
1997-01-16 00:00:00,2025-06-01 01:02:21
2004-02-23 00:00:00,2025-06-01 01:03:30
1982-12-22 00:00:00,2025-06-01 01:06:02
2007-09-15 00:00:00,2025-06-01 01:06:19
2011-03-30 00:00:00,2025-06-01 01:06:45
1980-09-12 00:00:00,2025-06-01 01:07:46
1997-01-17 00:00:00,2025-06-01 01:08:01
2004-02-24 00:00:00,2025-06-01 01:08:47
2007-09-16 00:00:00,2025-06-01 01:10:45
1982-12-23 00:00:00,2025-06-01 01:11:00
2011-03-31 00:00:00,2025-06-01 01:11:17
1980-09-13 00:00:00,2025-06-01 01:11:59
2004-02-25 00:00:00,2025-06-01 01:13:18
1997-01-18 00:00:00,2025-06-01 01:13:19
2007-09-17 00:00:00,2025-06-01 01:13:40
1982-12-24 00:00:00,2025-06-01 01:14:12
2011-04-01 00:00:00,2025-06-01 01:14:32
1980-09-14 00:00:00,2025-06-01 01:15:01
2004-02-26 00:00:00,2025-06-01 01:15:53
2007-09-18 00:00:00,2025-06-01 01:16:22
1997-01-19 00:00:00,2025-06-01 01:16:28
1982-12-25 00:00:00,2025-06-01 01:17:14
2011-04-02 00:00:00,2025-06-01 01:17:40
1980-09-15 00:00:00,2025-06-01 01:18:08
2004-02-27 00:00:00,2025-06-01 01:18:49
1997-01-20 00:00:00,2025-06-01 01:19:45
2007-09-19 00:00:00,2025-06-01 01:19:53
1982-12-26 00:00:00,2025-06-01 01:20:55
2011-04-03 00:00:00,2025-06-01 01:20:56
1980-09-16 00:00:00,2025-06-01 01:22:31
1997-01-21 00:00:00,2025-06-01 01:23:02
2004-02-28 00:00:00,2025-06-01 01:23:19
2007-09-20 00:00:00,2025-06-01 01:24:13
1982-12-27 00:00:00,2025-06-01 01:24:36
2011-04-04 00:00:00,2025-06-01 01:25:03
1980-09-17 00:00:00,2025-06-01 01:25:18
1997-01-22 00:00:00,2025-06-01 01:26:06
2004-02-29 00:00:00,2025-06-01 01:26:30
1982-12-28 00:00:00,2025-06-01 01:28:15
2007-09-21 00:00:00,2025-06-01 01:28:16
2011-04-05 00:00:00,2025-06-01 01:28:31
1997-01-23 00:00:00,2025-06-01 01:29:19
1980-09-18 00:00:00,2025-06-01 01:29:38
1982-12-29 00:00:00,2025-06-01 01:30:54
2004-03-01 00:00:00,2025-06-01 01:30:58
2007-09-22 00:00:00,2025-06-01 01:31:56
2011-04-06 00:00:00,2025-06-01 01:31:57
1997-01-24 00:00:00,2025-06-01 01:32:18
1982-12-30 00:00:00,2025-06-01 01:33:06
1980-09-19 00:00:00,2025-06-01 01:33:14
2004-03-02 00:00:00,2025-06-01 01:34:02
2007-09-23 00:00:00,2025-06-01 01:34:21
2011-04-07 00:00:00,2025-06-01 01:34:59
1997-01-25 00:00:00,2025-06-01 01:35:24
1982-12-31 00:00:00,2025-06-01 01:35:58
1980-09-20 00:00:00,2025-06-01 01:37:07
2004-03-03 00:00:00,2025-06-01 01:38:19
2007-09-24 00:00:00,2025-06-01 01:38:34
2011-04-08 00:00:00,2025-06-01 01:39:05
1997-01-26 00:00:00,2025-06-01 01:39:29
1980-09-21 00:00:00,2025-06-01 01:41:19
1983-01-01 00:00:00,2025-06-01 01:41:40
2004-03-04 00:00:00,2025-06-01 01:42:19
2011-04-09 00:00:00,2025-06-01 01:43:06
1997-01-27 00:00:00,2025-06-01 01:43:34
2007-09-25 00:00:00,2025-06-01 01:43:58
1983-01-02 00:00:00,2025-06-01 01:44:32
2004-03-05 00:00:00,2025-06-01 01:45:28
1980-09-22 00:00:00,2025-06-01 01:46:58
2011-04-10 00:00:00,2025-06-01 01:47:21
1997-01-28 00:00:00,2025-06-01 01:47:38
2007-09-26 00:00:00,2025-06-01 01:49:02
1983-01-03 00:00:00,2025-06-01 01:50:12
2004-03-06 00:00:00,2025-06-01 01:50:15
1980-09-23 00:00:00,2025-06-01 01:50:20
2011-04-11 00:00:00,2025-06-01 01:50:36
1997-01-29 00:00:00,2025-06-01 01:51:10
2007-09-27 00:00:00,2025-06-01 01:51:11
1983-01-04 00:00:00,2025-06-01 01:52:13
2004-03-07 00:00:00,2025-06-01 01:52:35
1980-09-24 00:00:00,2025-06-01 01:53:48
2011-04-12 00:00:00,2025-06-01 01:53:53
1997-01-30 00:00:00,2025-06-01 01:54:13
2004-03-08 00:00:00,2025-06-01 01:56:36
1983-01-05 00:00:00,2025-06-01 01:56:43
1980-09-25 00:00:00,2025-06-01 01:57:37
2007-09-28 00:00:00,2025-06-01 01:57:45
2011-04-13 00:00:00,2025-06-01 01:57:51
1997-01-31 00:00:00,2025-06-01 01:58:02
2004-03-09 00:00:00,2025-06-01 01:58:32
1983-01-06 00:00:00,2025-06-01 01:59:20
1980-09-26 00:00:00,2025-06-01 01:59:44
2007-09-29 00:00:00,2025-06-01 02:00:05
1997-02-01 00:00:00,2025-06-01 02:01:14
2011-04-14 00:00:00,2025-06-01 02:01:53
2004-03-10 00:00:00,2025-06-01 02:01:55
1983-01-07 00:00:00,2025-06-01 02:02:19
1980-09-27 00:00:00,2025-06-01 02:03:56
1997-02-02 00:00:00,2025-06-01 02:04:33
2007-09-30 00:00:00,2025-06-01 02:04:52
2011-04-15 00:00:00,2025-06-01 02:05:03
2004-03-11 00:00:00,2025-06-01 02:05:50
1983-01-08 00:00:00,2025-06-01 02:06:14
1980-09-28 00:00:00,2025-06-01 02:07:07
1997-02-03 00:00:00,2025-06-01 02:07:45
2011-04-16 00:00:00,2025-06-01 02:10:02
2007-10-01 00:00:00,2025-06-01 02:10:19
2004-03-12 00:00:00,2025-06-01 02:10:19
1983-01-09 00:00:00,2025-06-01 02:10:39
1980-09-29 00:00:00,2025-06-01 02:11:03
2011-04-17 00:00:00,2025-06-01 02:11:36
2007-10-02 00:00:00,2025-06-01 02:12:32
1997-02-04 00:00:00,2025-06-01 02:12:50
2004-03-13 00:00:00,2025-06-01 02:13:02
1983-01-10 00:00:00,2025-06-01 02:13:32
1980-09-30 00:00:00,2025-06-01 02:14:18
2007-10-03 00:00:00,2025-06-01 02:14:59
2011-04-18 00:00:00,2025-06-01 02:15:14
2004-03-14 00:00:00,2025-06-01 02:16:06
1997-02-05 00:00:00,2025-06-01 02:16:26
1983-01-11 00:00:00,2025-06-01 02:16:42
2007-10-04 00:00:00,2025-06-01 02:18:00
1980-10-01 00:00:00,2025-06-01 02:18:30
2004-03-15 00:00:00,2025-06-01 02:19:08
2011-04-19 00:00:00,2025-06-01 02:19:40
1997-02-06 00:00:00,2025-06-01 02:20:27
1983-01-12 00:00:00,2025-06-01 02:21:02
2007-10-05 00:00:00,2025-06-01 02:21:23
2004-03-16 00:00:00,2025-06-01 02:21:44
2011-04-20 00:00:00,2025-06-01 02:22:12
1980-10-02 00:00:00,2025-06-01 02:22:32
1997-02-07 00:00:00,2025-06-01 02:22:53
1983-01-13 00:00:00,2025-06-01 02:23:22
2007-10-06 00:00:00,2025-06-01 02:23:43
2004-03-17 00:00:00,2025-06-01 02:24:37
2011-04-21 00:00:00,2025-06-01 02:25:12
1997-02-08 00:00:00,2025-06-01 02:26:08
1980-10-03 00:00:00,2025-06-01 02:26:23
1983-01-14 00:00:00,2025-06-01 02:27:33
2007-10-07 00:00:00,2025-06-01 02:27:58
2011-04-22 00:00:00,2025-06-01 02:28:19
2004-03-18 00:00:00,2025-06-01 02:28:37
1997-02-09 00:00:00,2025-06-01 02:29:15
1980-10-04 00:00:00,2025-06-01 02:29:33
1983-01-15 00:00:00,2025-06-01 02:30:39
2007-10-08 00:00:00,2025-06-01 02:31:03
2011-04-23 00:00:00,2025-06-01 02:31:32
2004-03-19 00:00:00,2025-06-01 02:31:52
1997-02-10 00:00:00,2025-06-01 02:32:13
1983-01-16 00:00:00,2025-06-01 02:34:23
1980-10-05 00:00:00,2025-06-01 02:35:40
2007-10-09 00:00:00,2025-06-01 02:35:45
2011-04-24 00:00:00,2025-06-01 02:35:51
2004-03-20 00:00:00,2025-06-01 02:36:17
1997-02-11 00:00:00,2025-06-01 02:36:24
1983-01-17 00:00:00,2025-06-01 02:36:39
1980-10-06 00:00:00,2025-06-01 02:37:32
2007-10-10 00:00:00,2025-06-01 02:38:04
2011-04-25 00:00:00,2025-06-01 02:38:42
2004-03-21 00:00:00,2025-06-01 02:39:25
1997-02-12 00:00:00,2025-06-01 02:40:36
1980-10-07 00:00:00,2025-06-01 02:40:58
1983-01-18 00:00:00,2025-06-01 02:41:27
2007-10-11 00:00:00,2025-06-01 02:41:55
2011-04-26 00:00:00,2025-06-01 02:42:02
1997-02-13 00:00:00,2025-06-01 02:43:02
2004-03-22 00:00:00,2025-06-01 02:43:02
1980-10-08 00:00:00,2025-06-01 02:43:36
1983-01-19 00:00:00,2025-06-01 02:43:51
2007-10-12 00:00:00,2025-06-01 02:44:17
1997-02-14 00:00:00,2025-06-01 02:45:10
2011-04-27 00:00:00,2025-06-01 02:45:13
2004-03-23 00:00:00,2025-06-01 02:46:00
1980-10-09 00:00:00,2025-06-01 02:46:09
1983-01-20 00:00:00,2025-06-01 02:46:50
2007-10-13 00:00:00,2025-06-01 02:47:16
2011-04-28 00:00:00,2025-06-01 02:48:07
2004-03-24 00:00:00,2025-06-01 02:49:23
1980-10-10 00:00:00,2025-06-01 02:50:00
1983-01-21 00:00:00,2025-06-01 02:50:20
1997-02-15 00:00:00,2025-06-01 02:50:22
2011-04-29 00:00:00,2025-06-01 02:51:04
2004-03-25 00:00:00,2025-06-01 02:51:56
2007-10-14 00:00:00,2025-06-01 02:52:08
1980-10-11 00:00:00,2025-06-01 02:52:54
1983-01-22 00:00:00,2025-06-01 02:53:05
1997-02-16 00:00:00,2025-06-01 02:53:27
2011-04-30 00:00:00,2025-06-01 02:53:59
2004-03-26 00:00:00,2025-06-01 02:55:07
2007-10-15 00:00:00,2025-06-01 02:55:28
1980-10-12 00:00:00,2025-06-01 02:55:50
1983-01-23 00:00:00,2025-06-01 02:57:27
1997-02-17 00:00:00,2025-06-01 02:57:36
2011-05-01 00:00:00,2025-06-01 02:58:32
2007-10-16 00:00:00,2025-06-01 02:58:55
2004-03-27 00:00:00,2025-06-01 02:59:13
1983-01-24 00:00:00,2025-06-01 02:59:31
1997-02-18 00:00:00,2025-06-01 03:00:14
1980-10-13 00:00:00,2025-06-01 03:00:25
2007-10-17 00:00:00,2025-06-01 03:01:03
2011-05-02 00:00:00,2025-06-01 03:01:08
2004-03-28 00:00:00,2025-06-01 03:02:29
1983-01-25 00:00:00,2025-06-01 03:02:44
1997-02-19 00:00:00,2025-06-01 03:03:18
1980-10-14 00:00:00,2025-06-01 03:03:52
2007-10-18 00:00:00,2025-06-01 03:07:35
2004-03-29 00:00:00,2025-06-01 03:07:38
1983-01-26 00:00:00,2025-06-01 03:07:52
2011-05-03 00:00:00,2025-06-01 03:07:57
1997-02-20 00:00:00,2025-06-01 03:08:09
1980-10-15 00:00:00,2025-06-01 03:08:15
2007-10-19 00:00:00,2025-06-01 03:09:19
2004-03-30 00:00:00,2025-06-01 03:10:22
2011-05-04 00:00:00,2025-06-01 03:11:06
1983-01-27 00:00:00,2025-06-01 03:11:34
1980-10-16 00:00:00,2025-06-01 03:12:14
1997-02-21 00:00:00,2025-06-01 03:12:37
2007-10-20 00:00:00,2025-06-01 03:13:16
1983-01-28 00:00:00,2025-06-01 03:14:06
2004-03-31 00:00:00,2025-06-01 03:14:23
1980-10-17 00:00:00,2025-06-01 03:15:32
1997-02-22 00:00:00,2025-06-01 03:15:52
2011-05-05 00:00:00,2025-06-01 03:15:54
2007-10-21 00:00:00,2025-06-01 03:16:15
1983-01-29 00:00:00,2025-06-01 03:16:30
1980-10-18 00:00:00,2025-06-01 03:17:43
2004-04-01 00:00:00,2025-06-01 03:17:49
1997-02-23 00:00:00,2025-06-01 03:18:20
2007-10-22 00:00:00,2025-06-01 03:19:26
2011-05-06 00:00:00,2025-06-01 03:19:27
1980-10-19 00:00:00,2025-06-01 03:20:04
1983-01-30 00:00:00,2025-06-01 03:21:01
2004-04-02 00:00:00,2025-06-01 03:21:10
2007-10-23 00:00:00,2025-06-01 03:21:55
1997-02-24 00:00:00,2025-06-01 03:21:58
2011-05-07 00:00:00,2025-06-01 03:22:29
1980-10-20 00:00:00,2025-06-01 03:24:53
2004-04-03 00:00:00,2025-06-01 03:24:58
1983-01-31 00:00:00,2025-06-01 03:25:12
2007-10-24 00:00:00,2025-06-01 03:25:25
1997-02-25 00:00:00,2025-06-01 03:25:44
2011-05-08 00:00:00,2025-06-01 03:25:52
1980-10-21 00:00:00,2025-06-01 03:26:57
2004-04-04 00:00:00,2025-06-01 03:27:24
1983-02-01 00:00:00,2025-06-01 03:28:30
2007-10-25 00:00:00,2025-06-01 03:28:49
2011-05-09 00:00:00,2025-06-01 03:30:19
1997-02-26 00:00:00,2025-06-01 03:30:21
1980-10-22 00:00:00,2025-06-01 03:30:53
2004-04-05 00:00:00,2025-06-01 03:31:32
1983-02-02 00:00:00,2025-06-01 03:32:05
2007-10-26 00:00:00,2025-06-01 03:32:27
2011-05-10 00:00:00,2025-06-01 03:33:06
1997-02-27 00:00:00,2025-06-01 03:33:17
1980-10-23 00:00:00,2025-06-01 03:33:57
2004-04-06 00:00:00,2025-06-01 03:34:46
2007-10-27 00:00:00,2025-06-01 03:35:55
1983-02-03 00:00:00,2025-06-01 03:36:00
2011-05-11 00:00:00,2025-06-01 03:36:19
1980-10-24 00:00:00,2025-06-01 03:37:05
1997-02-28 00:00:00,2025-06-01 03:37:32
2004-04-07 00:00:00,2025-06-01 03:37:58
2007-10-28 00:00:00,2025-06-01 03:38:19
1983-02-04 00:00:00,2025-06-01 03:38:58
2011-05-12 00:00:00,2025-06-01 03:39:47
1980-10-25 00:00:00,2025-06-01 03:40:18
2004-04-08 00:00:00,2025-06-01 03:41:34
1997-03-01 00:00:00,2025-06-01 03:41:41
2007-10-29 00:00:00,2025-06-01 03:42:03
2011-05-13 00:00:00,2025-06-01 03:42:26
1980-10-26 00:00:00,2025-06-01 03:42:50
1983-02-05 00:00:00,2025-06-01 03:43:26
2004-04-09 00:00:00,2025-06-01 03:43:37
1997-03-02 00:00:00,2025-06-01 03:44:51
2007-10-30 00:00:00,2025-06-01 03:45:12
2011-05-14 00:00:00,2025-06-01 03:46:49
1980-10-27 00:00:00,2025-06-01 03:47:06
2004-04-10 00:00:00,2025-06-01 03:47:35
1997-03-03 00:00:00,2025-06-01 03:48:49
2007-10-31 00:00:00,2025-06-01 03:49:15
2011-05-15 00:00:00,2025-06-01 03:51:04
1983-02-06 00:00:00,2025-06-01 03:52:34
1997-03-04 00:00:00,2025-06-01 03:52:36
1980-10-28 00:00:00,2025-06-01 03:53:31
2004-04-11 00:00:00,2025-06-01 03:53:37
2011-05-16 00:00:00,2025-06-01 03:53:50
2007-11-01 00:00:00,2025-06-01 03:53:55
1997-03-05 00:00:00,2025-06-01 03:55:35
1983-02-07 00:00:00,2025-06-01 03:56:44
1980-10-29 00:00:00,2025-06-01 03:57:38
2004-04-12 00:00:00,2025-06-01 03:59:04
2011-05-17 00:00:00,2025-06-01 03:59:28
1997-03-06 00:00:00,2025-06-01 04:01:01
2007-11-02 00:00:00,2025-06-01 04:01:28
1983-02-08 00:00:00,2025-06-01 04:02:10
2004-04-13 00:00:00,2025-06-01 04:03:09
1997-03-07 00:00:00,2025-06-01 04:04:00
2007-11-03 00:00:00,2025-06-01 04:04:39
1980-10-30 00:00:00,2025-06-01 04:04:48
1983-02-09 00:00:00,2025-06-01 04:05:48
2011-05-18 00:00:00,2025-06-01 04:05:59
2004-04-14 00:00:00,2025-06-01 04:06:33
1997-03-08 00:00:00,2025-06-01 04:06:51
2007-11-04 00:00:00,2025-06-01 04:07:02
1980-10-31 00:00:00,2025-06-01 04:07:25
1983-02-10 00:00:00,2025-06-01 04:07:47
2011-05-19 00:00:00,2025-06-01 04:08:54
2004-04-15 00:00:00,2025-06-01 04:09:32
1997-03-09 00:00:00,2025-06-01 04:09:59
2007-11-05 00:00:00,2025-06-01 04:11:16
1980-11-01 00:00:00,2025-06-01 04:11:48
1983-02-11 00:00:00,2025-06-01 04:12:29
2011-05-20 00:00:00,2025-06-01 04:12:38
2004-04-16 00:00:00,2025-06-01 04:13:40
2007-11-06 00:00:00,2025-06-01 04:13:57
1980-11-02 00:00:00,2025-06-01 04:14:34
1983-02-12 00:00:00,2025-06-01 04:14:54
1997-03-10 00:00:00,2025-06-01 04:15:03
2004-04-17 00:00:00,2025-06-01 04:16:17
2007-11-07 00:00:00,2025-06-01 04:16:28
2011-05-21 00:00:00,2025-06-01 04:16:53
1980-11-03 00:00:00,2025-06-01 04:17:00
1983-02-13 00:00:00,2025-06-01 04:17:22
1997-03-11 00:00:00,2025-06-01 04:18:04
2004-04-18 00:00:00,2025-06-01 04:18:36
2007-11-08 00:00:00,2025-06-01 04:19:25
2011-05-22 00:00:00,2025-06-01 04:20:01
1983-02-14 00:00:00,2025-06-01 04:21:03
1997-03-12 00:00:00,2025-06-01 04:21:19
2004-04-19 00:00:00,2025-06-01 04:25:08
1983-02-15 00:00:00,2025-06-01 04:25:21
2007-11-09 00:00:00,2025-06-01 04:26:04
1997-03-13 00:00:00,2025-06-01 04:26:15
2011-05-23 00:00:00,2025-06-01 04:26:33
1980-11-05 00:00:00,2025-06-01 04:26:33
2004-04-20 00:00:00,2025-06-01 04:27:27
1983-02-16 00:00:00,2025-06-01 04:27:39
